ID,AspectTerms,Opinions,Polarities,Categories,Review
1418,产品,一流,0,整体,一 流 产 品 ， 三 流 快 递 ， 直 接 下 降 成 二 流 产 品 ！ 得 不 偿 失 ！
1122,_,挺薄,0,使用体验,刚 刚 用 了 一 片 ， 挺 薄 也 贴 肤 ， 用 了 没 有 过 敏 ， 脸 也 不 痒 ， 总 之 还 可 以 ， 用 一 段 时 间 再 来 追 求 评 。
2464,_,稍微偏硬,1,使用体验,习 惯 & 星 ， 看 不 出 来 好 也 看 不 出 来 坏 ， 稍 微 偏 硬 ， 贴 合 度 不 是 特 别 好
1516,_,很喜欢,0,整体,瓶 子 很 漂 亮 很 喜 欢 也 很 好 用 快 递 很 快 态 度 好
1738,_,跟补水,0,功效,这 个 面 膜 跟 补 水 ， 下 次 还 是 买 这 款
151,_,香香的,0,气味,香 香 的 的 肌 肤 是 * * * 馈 赠 的
2122,味道,香,0,气味,还 不 错 ， 有 两 个 替 换 装 味 道 香 ， 但 不 刺 鼻 ， 可 能 有 点 儿 掉 妆
1023,物流,很快,0,物流,包 装 很 好 ， 一 点 都 没 有 破 损 ， 物 流 很 快 ， 昨 天 买 的 ， 今 天 就 到 了 ， 还 会 回 购
1955,_,还行,0,整体,个 人 情 况 ： 混 合 性 肌 肤 整 体 描 述 ： 还 行 滋 润 及 保 湿 ： 保 湿 感 觉 差 一 些 ， 有 点 干 吸 收 情 况 ： 属 亚 光 ， 吸 收 还 好
1080,_,很好用,0,整体,很 好 用 的 宝 贝 用 起 来 很 舒 服 一 直 用 这 个 牌 子 的
878,_,棒棒的,0,整体,收 到 货 了 ， 试 用 了 一 下 ， 棒 棒 的
1639,_,很保湿,0,功效,贴 了 ， 很 保 湿 ， 买 得 很 划 算 呢 。
2047,_,可以,0,整体,女 友 一 直 在 用 的 ， 可 以
2183,物流,很快,0,物流,物 流 很 快 ， 等 用 过 了 再 在 评 价
438,_,好评,0,整体,物 流 真 是 快 阿 ， 物 美 价 廉 好 评
794,_,超喜欢,0,整体,一 如 既 往 地 好 用 ！ 买 了 好 多 套 了 ！ 送 了 好 多 小 样 ！ 礼 品 ！ 面 膜 ！ 超 喜 欢
623,_,很适合,0,整体,还 没 用 ， 但 * * * 的 产 品 用 了 好 几 种 了 ， 都 非 常 的 不 错 ， 我 是 敏 感 肌 肤 ， 很 适 合 用 这 款 氨 基 酸 的 。 囤 货 中 。
1924,_,还不错,0,整体,还 没 用 ， 看 过 广 告 来 的 ， 还 不 错 。 用 了 以 后 会 追 评
2138,_,划算,0,价格,我 糖 代 言 的 肯 定 好 用 ， 之 前 买 了 素 颜 霜 和 隔 离 感 觉 挺 好 的 ， 这 次 洁 面 买 一 送 一 划 算 就 囤 了 ， 还 没 用 ， 用 了 以 后 追 评
1188,_,好，用,0,整体,好 ， 棒 ， 好 ， 用 ， 极 力 推 荐 ！
860,_,很水润,0,使用体验,超 好 用 很 水 润 ， 粉 了 粉 了 ， 以 后 多 多 续 费 ， 耶
2777,_,不错,0,整体,味 道 非 常 好 闻 ， 用 起 来 也 特 别 服 帖 自 然 ， 感 觉 不 错 ， 产 品 价 格 也 很 合 理
85,_,非常舒服,0,使用体验,洗 面 奶 真 心 不 错 ， 洗 完 脸 以 后 滑 滑 的 非 常 舒 服 ， 物 流 也 是 超 快 的
1088,_,还不错,0,整体,还 不 错 ， 遮 瑕 提 亮 效 果 不 错 ， 就 是 稍 有 点 干 ， 皮 肤 不 好 的 时 候 会 起 皮 。
143,保湿,不错,0,功效,* * 实 测 款 ， 薄 薄 一 层 满 满 精 华 素 ， 用 了 几 天 ， 保 湿 提 亮 效 果 不 错
3050,_,还可以,0,整体,还 可 以 ， 送 了 两 个 同 一 款 产 品 。
138,_,很划算,0,价格,洗 面 奶 查 了 一 下 是 正 品 ， 跟 商 家 描 述 的 差 不 多 ， 最 主 要 是 便 宜 ， 买 一 送 一 很 划 算 。 以 后 买 洗 面 奶 就 它 了 ， 给 满 分 。
101,_,很滋润,0,使用体验,很 不 错 的 面 膜 ， * * * ， 很 不 错 ， 很 滋 润 ， 用 了 很 水 润 ， 价 格 很 实 惠 * * 很 给 力 ， 到 货 速 度 很 快 ， 很 满 意 ， 赞 一 个
2377,外观,粗糙,1,包装,外 观 看 上 去 做 工 粗 糙 ， 盖 子 是 弯 的 ， 洗 面 奶 很 薄 ， 几 乎 没 泡 泡 ， 洗 后 没 有 清 爽 的 感 觉 ， 觉 得 不 值 。
2593,_,实惠,0,价格,好 用 ， 实 惠
2446,_,好评,0,整体,帮 朋 友 买 的 ， 听 她 说 挺 好 用 的 ！ 好 评 ！
1848,_,好,0,整体,老 婆 看 的 很 喜 欢 的 ， 好 好 不 错
1006,精华液,多,0,成分,很 服 帖 ， 精 华 液 也 多 ， 用 完 皮 肤 滑 滑 的 嫩 嫩 的
3081,_,还行,0,整体,收 到 了 ， 感 觉 还 行 吧 。 效 果 不 错 ， 会 再 次 光 顾 的 。
1025,_,不错,0,整体,已 经 使 用 过 了 ， 不 错
3017,_,可以,0,整体,可 以 ， 替 换 装 不 错 哟
1182,精华液,很多,0,成分,一 如 既 往 的 好 ， 精 华 液 很 多 ， 很 喜 欢 ， 相 信 * * * *
1009,_,很好推开,0,使用体验,以 前 一 直 用 的 是 * * * 的 ， 这 次 换 成 了 * * * 的 ， 这 款 比 * * * 的 粘 稠 些 ， 也 挺 好 用 的 ， 也 很 好 推 开 ， 好 评 。
477,物流,快,0,物流,声 明 不 是 盗 图 ， 一 下 买 了 & 片 ， 却 下 了 两 个 单 ? 物 流 快 ， 包 装 严 实 ， ? ? ?
323,速度,很快,0,物流,不 错 哦 。 速 度 很 快 ， ~ 。 以 后 就 买 * * * * 的 了 。
2829,_,棒棒哒,0,整体,收 到 了 ， 遮 瑕 效 果 好 ， 价 格 实 惠 ， 物 有 所 值 ， 开 心 ， 棒 棒 哒 ， 会 再 次 光 临
2703,_,正不正品,2,真伪,洗 完 脸 还 是 会 紧 缩 ， 正 不 正 品 不 知 道 ， 反 正 就 是 渣 货
2920,_,很好,0,整体,* * * 一 直 用 ， 很 好 值 得 大 家 购 买
2608,_,有点脱皮,0,使用体验,还 好 吧 ， 就 用 过 一 次 ， 就 是 不 知 道 是 不 是 自 己 皮 肤 太 干 ， 有 点 脱 皮 的 感 觉 ， 总 体 还 可 以 的
1723,_,很不错,0,整体,一 直 用 的 这 款 ， 超 喜 欢 了 ， 效 果 很 不 错 的 哦 ， 一 如 既 往 的 喜 欢 ， 大 ?
2650,赠品,_,0,价格,很 好 用 ， 味 道 也 好 闻 ， 送 了 赠 品 ， 特 别 棒 ！ ！ ！ 速 度 速 度 ， 是 最 重 要 的 ！ ！
3026,_,五星,0,整体,卸 妆 效 果 特 好 ！ ！ 棒 棒 哒 ！ ！ 值 得 信 赖 ！ ！ 五 星 ！ ！
858,价格,实惠,0,价格,挺 好 的 ， 买 了 好 久 了 才 记 得 来 评 价 ， 价 格 实 惠
2494,_,挺干净的,0,功效,洗 的 挺 干 净 的
2762,_,一如既往的好,0,整体,一 如 既 往 的 好
588,_,粘稠,0,使用体验,这 款 面 膜 挺 好 用 的 ， 精 华 很 多 ， 粘 稠 ， 而 且 面 膜 很 服 帖 ， 没 有 气 泡 现 象 ， 挺 好 。
2314,_,不刺激,0,使用体验,很 好 用 ， 温 和 不 刺 激 ， 清 洁 力 也 不 错 ， 好 评
1699,_,不错,0,整体,不 错 ， 经 常 购 买 ， 希 望 越 做 越 好 ， 还 会 继 续 支 持 ！
2917,_,很好用,0,整体,一 直 信 赖 的 品 牌 ， 不 错 ， 很 好 用 。
1954,_,还可以,0,整体,还 可 以 吧 ， 没 用 ， 就 是 替 换 少 了 一 个 ， 说 是 送 完 了 ， 然 后 补 了 十 元 优 惠 券 ， 可 以 了 ， 物 流 也 挺 快
1906,_,补水,0,功效,活 动 购 买 的 ， 很 划 算 东 西 很 保 湿 补 水 棒 棒 美 美 哒
63,_,超喜欢,0,整体,超 喜 欢 ， 感 觉 无 比 的 高 大 上 ， 点 & 个 赞 ！ 满 足 我 的 超 级 少 女 心
2389,_,很好,0,整体,第 二 次 购 买 了 ， 味 道 香 香 的 ， 提 亮 肤 色 ， 还 是 很 好 的
2323,_,不错,0,其他,挺 好 的 质 量 不 错 ， 感 觉 像 正 品
1939,_,很舒服,0,使用体验,很 好 ， 是 正 品 ， 用 了 不 会 过 敏 ， 用 几 天 皮 肤 没 那 么 干 了 ， 推 荐 大 家 购 买 ， 用 起 来 很 舒 服 很 水 润
1121,送货,很快,0,物流,第 一 次 购 买 ， 味 道 很 好 闻 ， 不 知 效 果 怎 么 样 送 货 很 快 ， * * 给 力 ， 谢 谢 期 待 效 果
2511,快递小个,很是给力,0,物流,快 递 小 个 很 是 给 力 ， 手 机 没 有 电 了 ， 还 在 那 里 等 我 来 拿 货 ， * * 快 递 就 是 好 ， 下 次 还 会 回 购 的 哦 ? 。
1468,客服,热心,0,服务,发 生 点 小 意 外 ， 客 服 热 心 的 又 补 发 了 一 支 ～ ～ ～ 还 没 用 ， 用 过 后 会 追 加 评 论 的
2396,卸妆,很干净,0,功效,卸 妆 水 好 清 爽 不 刺 激 ， 卸 妆 很 干 净 ， 好 大 一 瓶 ， 能 用 很 久 ， 经 济 实 惠
1692,质量,不错,0,其他,用 了 质 量 不 错 非 常 喜 欢 . 下 次 再 来 . 很 满 意 哦
3212,_,很喜欢,0,整体,宝 贝 很 好 很 喜 欢 质 量 真 心 不 错 满 意 值 得 购 买
2675,_,还行,0,整体,用 了 感 觉 还 行 不 错 ！ 价 格 还 算 实 惠 ， 跟 实 体 店 差 不 多 。
976,快递,特别给力,0,物流,买 了 好 多 * * 特 别 给 力 给 快 递 五 分
2141,_,真心不错,0,整体,很 好 吸 收 ， 用 着 真 心 不 错 ， 价 格 便 宜 ， 正 品
1113,水份,几乎没有,1,成分,该 商 品 打 开 每 片 水 份 几 乎 没 有 了 ， 很 干 ， 贴 在 脸 上 没 有 水 份 ， 水 全 流 袋 子 里 了
2730,_,很好用,0,整体,我 用 的 都 是 * * * 护 肤 品 ， 喜 欢 用 这 个 牌 子 的 东 西 ， 很 好 用 。
1491,快递服务态度,好,0,物流,快 递 服 务 态 度 好 。
909,_,挺好用的,0,整体,挺 好 用 的 ， 现 在 刚 开 始 没 有 什 么 效 果 。
2337,_,挺水润的,0,使用体验,宝 贝 收 到 了 ， 还 没 有 用 ， 感 觉 不 错 。 用 过 他 家 的 化 妆 品 ， 挺 水 润 的 。 物 流 杠 杠 的 ！ 喜 欢 ? ?
339,_,好假,1,真伪,只 有 一 个 塑 封 袋 ， 也 没 有 盒 子 感 觉 好 假 好 假 。 真 心 觉 得 不 开 心
2980,_,还不错的,0,整体,宝 贝 收 到 了 ， 用 了 ， 还 不 错 的
65,_,挺不错的,0,整体,挺 不 错 的 ， 送 了 很 多 东 西 ， 婆 婆 妈 一 直 用 这 个 。
1291,快递师傅态度,很多,0,物流,东 西 很 好 ， 快 递 师 傅 态 度 也 很 多 ， 不 错 的 购 物
3019,_,是正品,0,真伪,东 西 收 到 了 是 正 品 ， 期 待 效 果 吧 ， 一 直 信 赖 * *
2870,_,有点小,1,尺寸,有 点 小 ～ 但 是 很 好 用 送 的 东 西 也 很 @
1028,_,挺好的,0,整体,这 款 面 膜 我 用 了 好 多 年 了 ， 用 的 一 直 挺 好 的 ， 挺 喜 欢 的 大 家 放 心 购 买 。
2066,_,滑滑的,0,使用体验,不 错 ， 洗 后 很 舒 服 ， 不 紧 绷 ， 滑 滑 的
2896,_,好用,0,整体,好 用 。 买 一 个 送 了 & 个 ， 就 是 没 有 替 换 的 粉 扑 。 这 个 还 要 再 买 些 ， 一 个 不 够 用
585,_,很好,0,整体,非 常 好 用 很 好
2689,_,很方便,0,整体,活 动 时 候 很 实 惠 ， 不 错 ， 很 方 便 。 。
2434,包装,完整,0,包装,包 装 完 整 ， 买 了 两 盒 ， 七 五 折 ， 实 惠 。 用 过 以 后 再 来 追 评 ? 。
1386,_,很方便,0,整体,东 西 不 错 ， 很 方 便 ， 值 得 推 荐 。
1387,_,还不错,0,整体,用 着 还 不 错 ， 买 的 紫 色 那 个 ， 性 价 比 算 高 ， 眼 下 看 可 能 会 回 购
555,_,还不错,0,整体,还 不 错 吧 ， 看 ~ 上 推 荐 的 ， 价 格 便 宜 ， 具 体 作 用 ， 有 待 时 间 的 检 验
422,去油效果,很好,0,功效,感 觉 还 可 以 ， 洗 了 脸 不 会 紧 绷 ， 去 油 效 果 很 好 ， 用 起 来 很 舒 服 ， 泡 泡 多 ， 味 道 清 香 ， 这 个 价 格 很 划 算 。
1732,卸妆,比较干净,0,功效,卸 妆 比 较 干 净 ， 用 了 后 基 本 没 粉 刺 了 ， 鼻 子 上 黑 头 好 像 也 少 了
1499,活动,_,0,价格,之 前 用 过 海 藻 的 ， 但 不 是 这 个 包 装 ， 这 次 趁 着 活 动 买 来 试 试 跟 之 前 的 一 样 不 。
2999,_,还行,0,整体,洗 完 后 会 有 点 滑 滑 的 ， 感 觉 比 较 难 清 洗 ， 肤 质 偏 薄 ， 用 着 还 行
2389,_,提亮肤色,0,功效,第 二 次 购 买 了 ， 味 道 香 香 的 ， 提 亮 肤 色 ， 还 是 很 好 的
2295,_,很可以,0,整体,以 前 也 买 过 ， 用 着 很 可 以 ， 品 质 很 好 。 国 产 么 么 哒
2474,_,还可以,0,整体,货 收 到 了 使 用 一 下 没 有 还 可 以 就 是 有 点 小 贵
1060,_,很喜欢,0,整体,很 好 ， 很 喜 欢 。 建 议 购 买 。 我 还 分 了 一 盒 给 我 妈 ， 我 觉 得 卸 妆 也 挺 好 的 ， 还 有 泡 沫 很 多 哦
1923,_,正品,0,真伪,上 次 买 了 水 跟 霜 还 蛮 好 用 的 是 正 品 ， 这 次 还 没 用 ， 用 过 再 来 追 评 吧 。
1139,泡沫,很细腻,0,使用体验,很 好 泡 沫 很 细 腻 。
2756,包装,很严实,0,包装,物 流 很 快 ， 包 装 很 严 实 ， 没 有 损 坏 。 活 动 的 时 候 买 的 ， 很 划 算 。 第 一 次 买 ， 期 待 效 果 。
1836,_,很好用,0,整体,应 该 是 很 好 ， 去 年 就 是 订 他 们 家 的 很 好 用 ， 好 评
996,_,不错,0,整体,还 没 用 ， 看 着 不 错 ， 好 评 哦
47,_,太坑了,1,整体,买 了 就 直 接 降 价 & ， 真 的 是 差 评 差 评 ， 太 坑 了 。
528,活动,很划算,0,价格,收 到 了 物 流 很 快 呢 活 动 买 的 很 划 算 哦
1092,快递速度,很快,0,物流,快 递 速 度 很 快 ， 还 没 用 ， 包 装 看 起 来 不 错
335,_,还可以,0,整体,用 着 还 可 以 ， 挺 好 的
2254,_,很方便的,0,其他,挺 好 的 ， 底 色 很 好 ， 使 用 起 来 也 很 方 便 的 ！ ！
443,_,好用,0,整体,好 用 好 用 水 润
1217,粉底,有香味,1,气味,妆 前 隔 离 很 好 用 啊 ， ， ， 粉 底 有 香 味 我 不 太 喜 欢 有 香 味 的 怕 熏 到 对 象
1640,_,太合适,0,价格,一 百 多 ， 四 大 盒 ， 太 合 适 了 ， 不 求 什 么 紧 致 美 白 的 ， 只 要 补 水 就 好 ~
2170,优惠力度,大,0,价格,一 直 用 * * * 面 膜 ， 这 次 优 惠 力 度 大 ， 包 装 好 看 ?
1817,_,有点香,1,气味,刚 刚 收 到 宝 贝 就 试 了 试 ， 效 果 还 是 挺 好 的 ， 就 是 有 点 香 。 有 点 不 适 应 哈 哈
2624,_,不卡粉,0,使用体验,定 妆 效 果 很 好 ， 不 卡 粉 。 值 得 拥 有 ！
2336,_,很好,0,整体,很 好 很 自 然 ， 很 香 ， 两 个 替 换 ， 好 划 算
820,_,很喜欢,0,整体,好 用 ， 一 直 在 用 ， 母 亲 节 买 给 婆 婆 的 礼 物 ， 她 很 喜 欢 。 好 用 不 贵 的 东 西 ， 快 来 买 吧 ！
2459,_,没有美白,2,功效,多 次 购 买 了 ， 感 谢 做 活 动 这 么 便 宜 ， 以 后 双 十 一 还 来 买 ， 效 果 好 ， 虽 然 没 有 美 白 ， 夏 天 没 变 黑 球 ， 就 很 好 了
425,_,很喜欢,0,整体,质 量 不 错 ！ 老 婆 很 喜 欢 ！
1635,_,挺不错的,0,整体,* * * 的 面 膜 用 着 还 挺 不 错 的 ， 又 一 次 购 买 了 ！ 很 补 水 ！
23,_,比较方便,0,使用体验,用 着 还 可 以 主 要 按 压 比 较 方 便 不 用 倒 出 来 那 种
2587,_,很好,0,整体,东 西 很 好 物 流 很 快 价 格 实 惠
1380,活动,_,0,价格,一 直 用 这 个 牌 子 的 面 膜 ， 但 是 没 用 过 这 一 款 ， 看 搞 活 动 买 来 试 试 ， 分 给 同 事 了 几 片 ， 说 用 着 还 不 错
2385,防晒效果,_,2,功效,防 晒 效 果 还 不 知 道 。 不 过 挺 保 湿 的
1255,品质,好,0,整体,已 多 次 购 买 ， 品 质 好 ， 服 务 好 ， 开 票 也 快 ！
370,价格,优惠,0,价格,以 前 在 实 体 店 买 过 ， 在 * * 看 到 这 款 ， 比 实 体 店 要 便 宜 太 多 了 ， 价 格 优 惠 ， 用 着 也 挺 好
2011,_,挺好,0,整体,挺 好 ， 划 算
1612,_,实用,0,整体,用 着 舒 服 不 错 哦 ， 还 多 送 一 个 替 换 芯 ， 实 惠 又 实 用 ， 用 完 还 会 回 购 的
570,_,很好,0,整体,很 好 ， 是 正 品
2912,_,很好用,0,整体,很 好 用 ， 这 款 的 气 味 也 很 好 闻 ， 每 天 简 单 涂 抹 一 些 隔 离 霜 ， 气 色 都 会 好 很 多
2541,补水效果,非常好,0,功效,这 款 面 膜 回 购 的 ， 补 水 效 果 非 常 好
1021,_,不刺激,0,使用体验,一 直 在 用 的 ， 效 果 不 错 。 我 是 敏 感 肌 ， 不 能 用 含 有 香 精 ， 酒 精 成 分 的 化 妆 品 ， 这 款 面 膜 用 了 不 刺 激 ， 刚 刚 好
2536,精华水,少,1,成分,精 华 水 少 ， 面 膜 有 点 硬 ， 总 体 还 不 错
1680,_,便宜,0,价格,之 前 用 过 ， 很 好 ， 还 便 宜 ， 值 得 购 买
2545,物流,很快,0,物流,物 流 很 快 还 是 那 个 味 道 正 装 一 如 既 往 的 好 送 的 比 之 前 的 少 了 点 寄 保 质 期 也 比 较 近 了 & @
1260,清洁效果,特别好,0,功效,超 级 好 用 清 洁 效 果 好 特 别 好
2740,_,物美价廉,0,价格,用 着 很 水 ， 补 水 够 用 了 ， 主 要 是 物 美 价 廉 ， 不 错 不 错
267,粉扑设计,非常棒,0,包装,粉 扑 设 计 的 非 常 棒 ， 盒 子 颜 值 很 高 。 用 了 再 来 追 评 。
1769,_,没有紧绷感,0,使用体验,补 水 ， 用 完 没 有 紧 绷 感 ， 皮 肤 都 好 了 很 多 呢
2004,卸妆效果,很一般,0,功效,卸 妆 效 果 很 一 般 嘛 ， 而 且 包 装 也 很 简 陋 ， 不 建 议 购 买
520,物流,超快,0,物流,物 流 超 快 ， 很 好 和 喜 欢
1535,_,好,0,整体,用 这 个 店 铺 的 产 品 已 经 两 年 ， 物 流 快 ， 东 西 好 ， 以 后 还 会 继 续 购 买 。
453,酒精味,有点点,2,气味,个 人 情 况 ： 有 点 点 酒 精 味 ， 不 过 能 接 受 ， 就 不 不 知 道 用 久 了 会 不 会 对 皮 肤 不 太 好
920,_,还行吧,2,整体,不 知 道 这 是 第 多 少 次 买 这 个 了 ， 一 直 用 ， 没 有 换 过 & 。 还 行 吧 。
776,快递小哥态度,很好,0,物流,收 到 宝 贝 晚 上 就 用 一 贴 ， 面 膜 滋 润 ， 精 华 特 别 多 ， 我 是 敏 感 肌 肤 还 不 知 道 会 不 会 过 敏 ， 快 递 小 哥 态 度 很 好
18,_,不错,0,整体,一 直 在 用 ， 感 觉 还 是 不 错 ， 这 次 还 有 小 礼 品 ， 谢 谢 啦 ！ 还 有 快 递 小 哥 ， 今 天 下 了 雪 如 期 送 达 ， 感 谢 ！
3070,上妆,轻薄,0,使用体验,粉 质 细 上 妆 轻 薄 透 亮 紫 色 提 亮 肤 色 不 夸 张 物 美 价 廉 会 回 购 喜 欢 要 上 加 上 防 � 就 更 好 了 方 便 一 瓶 搞 定
2242,_,不油腻,0,使用体验,一 直 用 的 这 个 系 列 ， 适 合 油 性 肌 肤 ， 不 油 腻
527,_,还可以,0,整体,用 了 几 片 ， 才 来 评 论 ， 效 果 还 可 以
1824,_,不错,0,整体,慢 慢 得 一 大 瓶 ， 很 划 算 ， 还 么 用 呢 ！ 觉 得 不 错 吧
2550,_,特别喜欢,0,整体,跟 实 体 店 一 样 的 ， 关 键 是 还 送 了 两 瓶 甲 油 ， 我 皮 肤 偏 黄 ， 选 了 紫 色 ， 试 用 了 一 下 ， 不 油 ， 特 别 喜 欢
367,_,很水,0,使用体验,看 产 品 成 分 选 的 ， 面 膜 也 很 水 不 粘 稠 ， 价 格 实 惠 基 础 补 水 护 肤 很 适 合 ， 至 于 修 复 角 质 层 的 效 果 得 等 一 段 时 间 。
2967,味道,不错,0,气味,很 好 用 噢 ， 比 之 前 买 的 都 好 用 ， 味 道 也 不 错 ， 用 这 个 牌 子 化 妆 品 ， 也 选 择 了 这 个 ， 不 错
1020,美白效果,不错,0,功效,遮 暇 效 果 很 好 ， 美 白 效 果 也 不 错 ， 就 是 味 道 有 点 太 香 ， 如 果 没 有 香 味 就 更 好 了 ！
850,包装,_,0,整体,看 着 包 装 和 实 体 店 的 一 样 ， 还 没 用 ！ 等 用 了 在 来 评 价 ！
1905,价格,亲民,0,价格,清 洁 干 净 ， 价 格 亲 民 ， 不 刺 激 ， 很 好
1407,_,很漂亮,0,整体,宝 贝 到 了 ， 包 装 完 整 ， 打 开 后 宝 贝 也 很 漂 亮 ， 味 道 也 是 很 不 错 ， 满 意 。
1797,_,很好用,0,整体,好 评 ！ 多 次 购 买 了 。 很 好 用
1121,味道,很好闻,0,气味,第 一 次 购 买 ， 味 道 很 好 闻 ， 不 知 效 果 怎 么 样 送 货 很 快 ， * * 给 力 ， 谢 谢 期 待 效 果
739,_,好,0,整体,好 好 好 ！ 不 错 哦 ！
1050,_,最好用,0,整体,这 次 买 的 是 最 好 用 的 一 次 ！ 还 会 再 次 购 买 ！
1979,_,喜欢,0,整体,挺 好 的 ， 喜 欢 * * ， 速 度 很 快 ！
1077,_,很硬,1,使用体验,干 巴 巴 的 一 点 都 不 水 润 ， 面 贴 很 硬 也 不 好 使 ！ 下 次 还 是 买 水 密 码 的
1235,_,不错,0,其他,东 西 收 到 了 ， 质 量 不 错 是 正 品 ， 比 实 体 店 便 宜 多 了 。
